"","Student_ID","duration","service_categories","service_date","description","prompt_response","service_organization","Social_Impact_Board","Social_Impact_Program_Leader","Recurring_Programs","Social_Impact_Classes","Social_Impact_Clubs","result","Year_Month","Year","Month","Modified_Year"
"106",27110,2,"Empathy",2023-08-22,"We learned about the poverty rates and we learned about the general poverty in Dallas, helping us have more empathy for people with less opportunity.","Please Explain. Response: 20, because the only thing we learned is empathy","Social Impact Fellows",NA,NA,NA,NA,NA,"no_response","2023-08",2023,8,2024
"107",27075,2,"Empathy",2023-08-22,"We learned about other communities we will be working with this year in social empact.","Please Explain. Response: I would rate a 90 because we are now more informered about communities around dallas.","social empact fellows",NA,NA,NA,NA,NA,"90","2023-08",2023,8,2024
"108",27069,2,"Empathy",2023-08-22,"We had 2 social impact meetings describing Dallas and the locations we would be helping this year.","Please Explain. Response: 100- This activity built empathy about people living below the poverty line and has me excited to help during this school year.","Social Impact Fellows",NA,NA,NA,NA,NA,"100","2023-08",2023,8,2024
"109",27007,2,"Empathy",2023-08-22,"90","Please Explain. Response: After my time served, I better understood empathy, thanks to the information shared with us about others who are struggling economically or socially in Dallas. This allowed me to widen my perspective and think of others who might not have the same experiences as me.","social impact fellows",NA,NA,NA,NA,NA,"90","2023-08",2023,8,2024
"110",27096,2,"Empathy",2023-08-22,"80","Please Explain. Response: it was pretty informative because I got to learn more about people’s struggles where I live. I think showing the price of things really gave me an idea of how difficult it is to live in poverty.","social impact fellows",NA,NA,NA,NA,NA,"80","2023-08",2023,8,2024
"111",27074,2,"Empathy",2023-08-22,"We learned about communities in Dallas.","Please Explain. Response: We learned about the communities we’ll be serving in and it helped me to build empathy for the communities that I wasn’t as familiar with. It also gave me a better perspective of the people who also live in the Dallas community and what issues still need fixing in Dallas.","social impact fellows",NA,NA,NA,NA,NA,"no_response","2023-08",2023,8,2024
"112",27008,2,"Empathy",2023-08-22,"98","Please Explain. Response: We learned about the economic statuses of people living in the Dallas area, specifically people living under the poverty line.","Social impact fellows",NA,NA,NA,NA,NA,"98","2023-08",2023,8,2024
"113",27094,2,"Empathy",2023-08-22,"learned about the culture","Please Explain. Response: 80 because i learned how to show empathy towards those people","Social Impact Fellows",NA,NA,NA,NA,NA,"80","2023-08",2023,8,2024
"114",27098,2,"Empathy",2023-08-22,"We finished learning about the different social impact areas that we’ll be working with in the city.","Please Explain. Response: 90. I got a strong understanding of different statistics and demographics in the city.","Social Impact Fellows",NA,NA,NA,NA,NA,"90","2023-08",2023,8,2024
"115",27073,2,"Empathy",2023-08-22,"We learned about poverty and food desserts in dallas.","Please Explain. Response: It improved my empathy because I did not know how much money it cost to live without luxury. I also did not know people that were LGBT had a higher chance of experiencing food insecurity.","Hockaday",NA,NA,NA,NA,NA,"no_response","2023-08",2023,8,2024
"116",27080,2,"Empathy",2023-08-22,"We built empathy by learning about different economic situations in Dallas.","Please Explain. Response: We learned about neighborhoods in poverty and the different obstacles that people face if they live on or below the poverty line. We also learned about the gender pay gap and racial pay gap.","social impact fellows",NA,NA,NA,NA,NA,"no_response","2023-08",2023,8,2024
"117",27057,2,"Empathy",2023-08-22,"80","Please Explain. Response: We learned about the history of Dallas and how different people of different ethnicities and socio economic status impact their lives. This will help us when we go out into the world and do service to better be able to help.","Social Impact Fellows",NA,NA,NA,NA,NA,"80","2023-08",2023,8,2024
"118",27113,2,"Exploring Purpose",2023-08-21,"We learned about different communities in the Dallas area and sought to inform ourselves about the need for social impact in our community.","Please Explain. Response: I was able to explore my purpose and the areas I should target through social impact.","Social Impact Fellows",NA,NA,NA,NA,NA,"no_response","2023-08",2023,8,2024
"119",27016,2,"Empathy",2023-08-22,NA,"Please Explain. Response: 90, it was a small amount of time, but we learned more about the communities we live around","Social Impact Fellows",NA,NA,NA,NA,NA,"90","2023-08",2023,8,2024
"120",27058,2,"Empathy",2023-08-22,"We learned abt the living situations of people in different parts of dallas.","Please Explain. Response: 3. It gave me more perspective mainly on how low income families a lot or the time can’t afford the bare minimum.","Social Impact Fellows",NA,NA,NA,NA,NA,"no_response","2023-08",2023,8,2024
"121",27028,2,"Exploring Purpose",2023-08-22,"We spent time talking about him w we can help our society","Please Explain. Response: 65 we sat and listened to mrs lay well talk about how we can help.","Social Imapct Fellows",NA,NA,NA,NA,NA,"65","2023-08",2023,8,2024
"122",27046,2,"Real World Experience",2023-08-22,"We had a discussion and presentation about different communities in Dallas and their histories.","Please Explain. Response: I feel like in these discussions I got a small taste for real world experiences and learned the true facts about the poverty issue in Dallas.","Social Impact Fellows",NA,NA,NA,NA,NA,"no_response","2023-08",2023,8,2024
"123",27083,2,"Empathy",2023-08-22,NA,"Please Explain. Response: Empathy - 90. It helped me have more empathy for people in different economic standings than me by learning the hardships they go through just for the bare minimum.","Social Impact Fellows",NA,NA,NA,NA,NA,"90","2023-08",2023,8,2024
"124",27089,2,"Exploring Purpose",2023-08-22,"We talked about communities that are either in a food desert or don’t have the best neighborhood or area to live.","Please Explain. Response: 80","social impact fellows",NA,NA,NA,NA,NA,"80","2023-08",2023,8,2024
"125",27118,2,"Empathy",2023-08-22,"80","Please Explain. Response: We learned about all of the real world disadvantages many people have to face as we discussed less fortunate families in different parts in Dallas. This allowed me to be aware of what was happening and be empathetic towards all others that are less fortunate than I am.","Social Impact Fellows",NA,NA,NA,NA,NA,"80","2023-08",2023,8,2024
"126",27100,2,"Empathy",2023-08-22,"We learned about the history behind refugees and the impoverished in Dallas.","Please Explain. Response: I would say throughout the experience I was able to build my empathy to about a 92 out of 100 because I was able to understand how hard some people’s lives are and it made me grateful for my life, but understanding of what others are going through.","Social Impact Fellows",NA,NA,NA,NA,NA,"92","2023-08",2023,8,2024
"127",27011,2,"Empathy",2023-08-22,NA,"Please Explain. Response: 3. We learned about the living situations of Dallas communities. We learned about food deserts and poverty, growing our empathy.","Social Impact Fellows",NA,NA,NA,NA,NA,"no_response","2023-08",2023,8,2024
"128",27060,2,"Exploring Purpose",2023-08-22,"We discussed less fortunate families under the poverty line and the wage gaps that are detrimental to families in west Dallas.","Please Explain. Response: 80. This set the foundation for my reasons to join or help out impact groups to aid this issue.","social impact fellows",NA,NA,NA,NA,NA,"80","2023-08",2023,8,2024
"129",27160,2,"Empathy",2023-08-22,"We learnt about the different demographics of Dallas and how children and adults in poverty suffer from a lack of funds.","Please Explain. Response: 80 - I learnt a lot about how adults who are working day and night to provide for their family are at a monetary loss. I also learnt about how the civilians in underprivileged neighborhoods are unfairly treated with companies dumping hazardous materials which hurt their health. It made me realize how it must feel to be in their shoes every day of the year.","social impact fellows",NA,NA,NA,NA,NA,"80","2023-08",2023,8,2024
"130",27120,2,"Exploring Purpose",2023-08-22,NA,"Please Explain. Response: 1.43
2. 41
3.87
4.91
5. 85","hockaday",NA,NA,NA,NA,NA,"43","2023-08",2023,8,2024
"131",27070,2,"Empathy",2023-08-22,"We learned a lot about the history of Dallas and some statistics that helped us build empathy around the minorities and the lower class population.","Please Explain. Response: On a scale of 1 to 100, I would say that it contributed 90 to my empathy. I learned so much about poverty stricken neighborhoods and their lifestyles, along with how our social impact program can hopefully help them to live more comfortable lives","social impact fellows",NA,NA,NA,NA,NA,"100","2023-08",2023,8,2024
"132",27116,2,"Empathy",2023-08-22,"We learned about different Dallas neighborhoods and gained empathy for families who live below the poverty line.","Please Explain. Response: 80 because this activity gave us the knowledge that we can use to make Dallas a better place because we will be more passionate to help it’s citizens.","Social Impact Fellows",NA,NA,NA,NA,NA,"80","2023-08",2023,8,2024
"133",27148,2,"Empathy",2023-08-22,"We learned about poverty in Dallas, and the different groups of people that live in Dallas below the poverty line.","Please Explain. Response: This assembly helped me to empathize with the groups of people that I hope I will be able to work with in the future.","Social Impact Fellows",NA,NA,NA,NA,NA,"no_response","2023-08",2023,8,2024
"134",27002,2,"Empathy",2023-08-22,"We learned about food deserts and poverty in Dallas.","Please Explain. Response: On a scale I would place a 75. During the last few meetings we have been learning about how other people live their lives so that I can understand and have more of a desire to help. This helps me display empathy.","Hockaday",NA,NA,NA,NA,NA,"75","2023-08",2023,8,2024
"135",27099,2,"Empathy",2023-08-22,"We sat in assemblies and learned about the history of neighborhoods in dallas, and what it is like to live below the poverty line.","Please Explain. Response: 80, empathy. I learned to really appreciate how hard it is to live even a non lavish life when you don’t make enough money. I also learned how large the percentage of the Dallas citizens are below the poverty line.","Social impact fellows",NA,NA,NA,NA,NA,"80","2023-08",2023,8,2024
"136",27084,2,"Empathy",2023-08-22,"Learning about our community and seeing how different some neighborhoods don’t have access to the things we have. Which makes me want to help my community around me.","Please Explain. Response: It helped me see what people are going through and helped me empathize for them. Learning about the problems around makes me want to help out my community.","social impact fellows",NA,NA,NA,NA,NA,"no_response","2023-08",2023,8,2024
